"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFHDCCBASgAwIBAgISBu3REoA67H1hwHQ2qFsjtDSIMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTMwHhcNMjUwOTA1MDkxNTQyWhcNMjUxMjA0MDkxNTQxWjArMSkwJwYDVQQDEyBjYXJ0ZS12ZXJ0ZS5pbmN1YmF0ZXVyLmFkZW1lLmRldjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAKlXHNysBeeCfTdiz6sxYQ0iBq4mgbpCivLqgy9QkDVtlIlr5d0lJopzRzPxN3dEEBfop83wWTK/DbSr/D99U97IGKP52IFTbaGeSsKwW83YXCTQ/RYIljxMNURjGjXXYOS8CVFlMYqA/2AVm9WJiEzIrZVWGS6cK/uymEdF8d4qikCL5Nn4K82pIzqjok7YlP0WGNAZcNqbp1KywHCXqQZwUkQMIqyXqHf6f536XyLWluK9j6yiPZp+4TmZIJ39nzqhIHphCMOIzuqnqj+prUestTSi8XmzHL6tIRxZ3Vpa97ByP6hjJwxDn2skae2bk3b7zO3Nz2tDE2Fu61owW50CAwEAAaOCAjAwggIsMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQU8uu04AE89Ap4Nuz5KYlsMeSX3E8wHwYDVR0jBBgwFoAU56ufDywzoFPTXk94yLKEDjvWkjMwMwYIKwYBBQUHAQEEJzAlMCMGCCsGAQUFBzAChhdodHRwOi8vcjEzLmkubGVuY3Iub3JnLzArBgNVHREEJDAigiBjYXJ0ZS12ZXJ0ZS5pbmN1YmF0ZXVyLmFkZW1lLmRldjATBgNVHSAEDDAKMAgGBmeBDAECATAtBgNVHR8EJjAkMCKgIKAehhxodHRwOi8vcjEzLmMubGVuY3Iub3JnLzkuY3JsMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYApELFBklgYVSPD9TqnPt6LSZFTYepfy/fRVn2J086hFQAAAGZGV6RWgAABAMARzBFAiEAvtwasv854DPxVTgIwcQKvsIHr3gd4t1q0MvFfC/Sql8CIFToBa7z/XMwTQ4ypQmysAy3Cme3y8JQnPpsnz5ea0TvAHcAEvFONL1TckyEBhnDjz96E/jntWKHiJxtMAWE6+WGJjoAAAGZGV6RZgAABAMASDBGAiEAkj/jE/kn3iOHjYimBKRNHQFAd6WCR89APYXBVLGmyHUCIQDi/qvoilQZMNi1RbfiMwckisOVSSOw5wdS7PrXU+lHojANBgkqhkiG9w0BAQsFAAOCAQEASKl07M/cftiKKSkCGlXsFt6w6LT9Uu+NzkUTI1Dc1tYZi0zYD5T2uHb5cYlTP7QBYG+e5ruxPKnywLmf4i78V/ggHkdhiIHqyHw/ivuadDGFQp+QLlZbTDxCZMQlEqxvhQ4rV2U94uYI8JrZKNJXeZTSRQd55cMacrJr760AQghCYPTe+rq4sAJRSVKS6j3/cYMb1TkNBXR7EJ6/rUGVxuy0z02zpj75sggWqllGPEmH3kkqDUezsk3S5Q4HJxJBGOugf51kV5L+Yz8h5wN7Y8InKuTZygToOqcSOGPtCnw5zMaLfQvX8v6wDltUboVYqEerYWrqsHv2o9LVlXCzyw==\n-----END CERTIFICATE-----","",""
"cert_commonName","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","carte-verte.incubateur.ademe.dev","",""
"cert_commonName_wo_SNI","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","*.osc-fr1.scalingo.io","",""
"cert_subjectAltName","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","carte-verte.incubateur.ademe.dev","",""
"cert_trust","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_trust_wildcard","carte-verte.incubateur.ademe.dev/5.104.101.30","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","passed.","",""
"cert_certificatePolicies_EV","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","no","",""
"cert_expirationStatus","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","88 >= 30 days","",""
"cert_notBefore","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","2025-09-05 09:15","",""
"cert_notAfter","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","2025-12-04 09:15","",""
"cert_extlifeSpan","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","not present","",""
"cert_crlDistributionPoints","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","http://r13.c.lencr.org/9.crl","",""
"cert_ocspURL","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","--","",""
"OCSP_stapling","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","not offered","",""
"cert_mustStapleExtension","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","--","",""
"DNS_CAArecord","carte-verte.incubateur.ademe.dev/5.104.101.30","443","LOW","--","",""
"certificate_transparency","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","yes (certificate extension)","",""
"certs_countServer","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","2","",""
"certs_list_ordering_problem","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","no","",""
"cert_caIssuers","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","R13 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCAu2gAwIBAgIQWgDyEtjUtIDzkkFX6imDBTANBgkqhkiG9w0BAQsFADBPMQswCQYDVQQGEwJVUzEpMCcGA1UEChMgSW50ZXJuZXQgU2VjdXJpdHkgUmVzZWFyY2ggR3JvdXAxFTATBgNVBAMTDElTUkcgUm9vdCBYMTAeFw0yNDAzMTMwMDAwMDBaFw0yNzAzMTIyMzU5NTlaMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQClZ3CN0FaBZBUXYc25BtStGZCMJlA3mBZjklTb2cyEBZPs0+wIG6BgUUNIfSvHSJaetC3ancgnO1ehn6vw1g7UDjDKb5ux0daknTI+WE41b0VYaHEX/D7YXYKgL7JRbLAaXbhZzjVlyIuhrxA3/+OcXcJJFzT/jCuLjfC8cSyTDB0FxLrHzarJXnzRyQH3nAP2/Apd9Np75tt2QnDr9E0i2gB3b9bJXxf92nUupVcM9upctuBzpWjPoXTidYJ+EJ/B9aLrAek4sQpEzNPCifVJNYIKNLMc6YjCR06CDgo28EdPivEpBHXazeGaXP9enZiVuppD0EqiFwUBBDDTMrOPAgMBAAGjgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBTnq58PLDOgU9NeT3jIsoQOO9aSMzAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAUTdYUqEimzW7TbrOypLqCfL7VOwYf/Q79OH5cHLCZeggfQhDconlk7Kgh8b0vi+/XuWu7CN8n/UPeg1vo3G+taXirrytthQinAHGwc/UdbOygJa9zuBcVyqoH3CXTXDInT+8a+c3aEVMJ2St+pSn4ed+WkDp8ijsijvEyFwE47hulW0Ltzjg9fOV5Pmrg/zxWbRuL+k0DBDHEJennCsAen7c35Pmx7jpmJ/HtgRhcnz0yjSBvyIw6L1QIupkCv2SBODT/xDD3gfQQyKv6roV4G2EhfEyAsWpmojxjCUCGiyg97FvDtm/NK2LSc9lybKxB73I2+P2G3CaWpvvpAiHCVu30jW8GCxKdfhsXtnIy2imskQqVZ2m0Pmxobb28Tucr7xBK7CtwvPrb79os7u2XP3O5f9b/H66GNyRrglRXlrYjI1oGYL/f4I1n/Sgusda6WvA6C190kxjU15Y12mHU4+BxyR9cx2hhGS9fAjMZKJss28qxvz6Axu4CaDmRNZpK/pQrXF17yXCXkmEWgvSOEZy6Z9pcbLIVEGckV/iVeq0AOo2pkg9p4QRIy0tK2diRENLSF2KysFwbY6B26BFeFs3v1sYVRhFW9nLkOrQVporCS0KyZmfwVD89qSTlnctLcZnIavjKsKUu1nA1iU0yYMdYepKR7lWbnwhdx3ewok=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","D3B128216A843F8EF1321501F5DF52A5DF52939EE2C19297712CD3DE4D419354","",""
"intermediate_cert_notBefore <#1>","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","R13 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","1757210179","",""
