"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFAjCCA+qgAwIBAgISBN0m/sser45a09wwtRQaCVWTMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQwOTAzMTUxNzM5WhcNMjQxMjAyMTUxNzM4WjAkMSIwIAYDVQQDExlmYWNpbGktdGFjY3QuYmV0YS5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA59moLMmhcTS1BR14cbm126zZiMEIQiR391D6U7sC8C4gHdxGzSHB6QQZWoG+ak2YkaUAfs608o9hYiRyIVIIYP1rxd63WMkhvj8cm9B5X10XT28Qq/U7S3P4hLlhp7zV7yEVBqGyHNFldps8ul3nhSNmWdG/3eOAxxrGJqfxSdRUd2+gDarauBICmWJ9P60KNzh1m2orOBzrJjdH9VP1RV6bH7iIhYsSofkUnUHXbIm14Xcr6QvhtQ/au6e4wtML/olSwBp9wol621gTsUjGM3DXg8lRR3tUPcurAMkh+mTntbRONGZoDyBi5bMGahvdShuzGnu6GpjOEGYNqQ0X7QIDAQABo4ICHTCCAhkwDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBQrCz6cZAHwhqIXBhdUEFyFp3dlKjAfBgNVHSMEGDAWgBTFz0ak6vTDwHpslcQtsF6SLybjuTBXBggrBgEFBQcBAQRLMEkwIgYIKwYBBQUHMAGGFmh0dHA6Ly9yMTEuby5sZW5jci5vcmcwIwYIKwYBBQUHMAKGF2h0dHA6Ly9yMTEuaS5sZW5jci5vcmcvMCQGA1UdEQQdMBuCGWZhY2lsaS10YWNjdC5iZXRhLmdvdXYuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwggEEBgorBgEEAdZ5AgQCBIH1BIHyAPAAdgDuzdBk1dsazsVct520zROiModGfLzs3sNRSFlGcR+1mwAAAZG4rBHoAAAEAwBHMEUCIHVnpz697iHt4xyvZ4psGQjEJjbTkTkcamWBN4/vL9z4AiEAhU35yBkWH964B6so1x3Rp8QPoBNVp+W0aXeqkbMfMn0AdgBIsONr2qZHNA/lagL6nTDrHFIBy1bdLIHZu7+rOdiEcwAAAZG4rBRSAAAEAwBHMEUCIQC5X0wjcuXY1DgC1jppDvP8MAGkPQjx9W42IbMdy2nTigIgDIRR2fVveeoujcdId65CdOKlA7LmZJ0Uu0sYYLDcURswDQYJKoZIhvcNAQELBQADggEBAEISPyOTXSBkpq6Q4KafOgtVZFMDA72cTEjcvNCh6p0xB1g0mYtJcKpeLrOYUZIrxBxqE+O6lxqFXpBIq0iDUCYTjvUuiNH3LNkhFT7AYpYxcQjjBp0nElbYIBaK2sSCQb+2AgOGJBAwJCTgiduiUUP1utmytr1i9rSmdpVdi1eV1cBAYlLgiDtMKigYMgrUKTzr9L2rBamGGZzd/WaDl5AQYt2lvcsX2Jdkfa5WM+qYjUCQpzrQ7+kn2MQrVsRs4HAruJLgpyR5BB3xG0WnoPwng/gFvn1HZRNI8zhcGRikYogdeFSDQOn9bZ6woWnBdA8Nqo2+c4/QmUIEP2OewIo=\n-----END CERTIFICATE-----","",""
"cert_commonName","facili-tacct.beta.gouv.fr/109.232.233.130","443","OK","facili-tacct.beta.gouv.fr","",""
"cert_commonName_wo_SNI","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","*.osc-fr1.scalingo.io","",""
"cert_subjectAltName","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","facili-tacct.beta.gouv.fr","",""
"cert_trust","facili-tacct.beta.gouv.fr/109.232.233.130","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","facili-tacct.beta.gouv.fr/109.232.233.130","443","OK","passed.","",""
"cert_certificatePolicies_EV","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","no","",""
"cert_expirationStatus","facili-tacct.beta.gouv.fr/109.232.233.130","443","OK","36 >= 30 days","",""
"cert_notBefore","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","2024-09-03 15:17","",""
"cert_notAfter","facili-tacct.beta.gouv.fr/109.232.233.130","443","OK","2024-12-02 15:17","",""
