"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFWDCCBECgAwIBAgIRAOFkIhsoEOrwDs5PB1BB/9swDQYJKoZIhvcNAQELBQAwOzELMAkGA1UEBhMCVVMxHjAcBgNVBAoTFUdvb2dsZSBUcnVzdCBTZXJ2aWNlczEMMAoGA1UEAxMDV1IxMB4XDTI0MDkxODA2MjAxM1oXDTI0MTIxNzA2MjAxMlowMTEvMC0GA1UEAxMmcmVuY29udHJlcy50ZXJyaXRvaXJlc2VudHJhbnNpdGlvbnMuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCgfR5zPXVQeifb4QNP9ZkA1R5kkD6LJ1NAHLIQvBKQejoPHoelKOBi+nMs/qWxQ0gr9PbjqSA+HPIZUHEGqnBtdr5YK+LSp7hqre+IlEq99jdxnNcAXgO2VKK65QouG/Ce2HPki3+OWpXoiIs4O6Eo90hMkJMi/ob/mkv9CWcaSgTMOeE4MUhXWAj4YG8+j28TsrXECdN3JuYZxGuNapTwtXAH1V18uoaDF6gMXzM1j8rEQ1y01WyhIrCBd/yrryoa51G+2uyh+fh8LPYXIWEzkjwejQIYqAG9RssknRHTcGlZjCNGjAdzJGjY90ay8A5yntxNI6rga69EFq1K/ySfAgMBAAGjggJfMIICWzAOBgNVHQ8BAf8EBAMCBaAwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQU/kCtXhLhFBAzYMXMtbZUktdYFTswHwYDVR0jBBgwFoAUZmlJ1N4qnJEDz4kOJLgOMANuiC4wXgYIKwYBBQUHAQEEUjBQMCcGCCsGAQUFBzABhhtodHRwOi8vby5wa2kuZ29vZy9zL3dyMS80V1EwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dyMS5jcnQwMQYDVR0RBCowKIImcmVuY29udHJlcy50ZXJyaXRvaXJlc2VudHJhbnNpdGlvbnMuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2MucGtpLmdvb2cvd3IxL3loRmVvT2g1UUxNLmNybDCCAQQGCisGAQQB1nkCBAIEgfUEgfIA8AB3AHb/iD8KtvuVUcJhzPWHujS0pM27KdxoQgqf5mdMWjp0AAABkgQAzF8AAAQDAEgwRgIhAPqFmTQFsk+ZLyRHgsJKtylFT/remw9n9DpkTmB7VYlyAiEA4rrh4XcSX2aXRgk9M+CTZMl7oJxhyTgBayS9gnrPnIEAdQDf4VbrqgWvtZwPhnGNqMAyTq5W2W6n9aVqAdHBO75SXAAAAZIEAM0qAAAEAwBGMEQCIEn70p8u0Dwq1kA5cbMDpQ8+jAbaKL+p6U36ZTTv5f0rAiBGeHctgCdcchn6Z64yYQjFeVJKPWTUV6a23yIJuKX1CzANBgkqhkiG9w0BAQsFAAOCAQEAVnDZcjCvuOY6I9QzmAiUXa5FJH2eMMc0yKJjz5GPutsy571QYmgH3h6z6TQ+sg4dJA6km7f/a+oMOmL/4W09VpMkKwyW3Mq0zJnXuGMVlfprqro577LatZAAdlCfUI4/epOzABYMHCp1J+qqK3rQtokVJH1kG8/VFvLyM+fFpMlAjLVWtEcpDRwq/ZQuF6R3T5pFIZDhri+wunhurOS6Cocmb20EedETIC8L1ZbT9tF3VQFnsu4OSVD5+aeDfefMBGXP4j32BWqJMl0qjHJXNQwRJFxNXo9wzkS/pDEaa8Qrq28OEqQC53NElbB+NsQEFofS3flR7SIS6ssEH5N8nw==\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","rencontres.territoiresentransitions.fr","",""
"cert_commonName_wo_SNI <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","rencontres.territoiresentransitions.fr","",""
"cert_trust <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","65 >= 60 days","",""
"cert_notBefore <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","2024-09-18 06:20","",""
"cert_notAfter <hostCert#1>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","2024-12-17 06:20","",""
